user_id,total_spending_idr,avg_txn_idr,median_txn_idr,max_txn_idr,txn_count,std_amount_idr,weekend_ratio,night_ratio,month_start_ratio,month_end_ratio,above_avg_ratio,spike_ratio,unique_categories,unique_merchants,active_months,fraud_ratio,avg_dist_merchant,spending_cov,impulse_score,cat_belanja_online,cat_elektronik,cat_fashion_&_pakai,cat_hiburan,cat_investasi_&_asu,cat_kecantikan_&_pe,cat_kesehatan,cat_kesehatan_&_kec,cat_makanan_&_minum,cat_olahraga_&_gym,cat_pendidikan,cat_properti_&_reno,cat_pulsa_&_data,cat_restoran_&_kafe,cat_sembako_&_kebut,cat_transportasi,cat_travel_&_hotel,dominant_payment,gender,age,cluster,spending_persona,persona_encoded
BUDU00799,1791300,52685.294117647056,42700.0,135600,34,32481.641736692953,0.3235294117647059,0.2647058823529412,0.14705882352941177,0.23529411764705882,0.0,0.058823529411764705,7,21,11,0.0,0.28309705882352937,0.616521977919701,0.2015,0,0,161200,0,0,0,25900,0,450600,0,79800,0,255400,0,562900,255500,0,Gopay,L,46.0,0,Rational Spender,2
BUDU00800,2773000,69325.0,47250.0,262500,40,52738.06463588194,0.325,0.1,0.175,0.225,0.0,0.1,7,29,11,0.0,0.3348525,0.7607365977047521,0.1588,0,0,526500,129600,0,0,244200,0,569000,0,0,0,153000,0,681100,469600,0,Gopay,P,48.0,0,Rational Spender,2
BUDU00801,397182600,2758212.5,1939050.0,14472700,144,2502564.3857047707,0.3958333333333333,0.20833333333333334,0.18055555555555555,0.18055555555555555,0.8819444444444444,0.09027777777777778,10,66,12,0.020833333333333332,0.3606284722222222,0.9073138439133209,0.391,16386700,32951400,47114000,17418600,43579400,15971600,0,0,0,27428700,0,41175700,0,112312400,0,0,42844100,Kartu Kredit,L,46.0,1,Impulsive Spender,1
BUDU00802,1509800,71895.23809523809,49600.0,228900,21,64637.6707206446,0.5714285714285714,0.14285714285714285,0.19047619047619047,0.2857142857142857,0.0,0.09523809523809523,7,17,11,0.0,0.04929047619047618,0.8990535734094163,0.2571,0,0,434100,0,0,0,49600,0,311000,0,233500,0,186600,0,108400,186600,0,Gopay,L,48.0,2,Emotional Spender,0
BUDU00803,10573700,195809.25925925927,151950.0,735000,54,163323.76142106196,0.2962962962962963,0.16666666666666666,0.2777777777777778,0.18518518518518517,0.0,0.1111111111111111,9,38,12,0.018518518518518517,0.2356074074074074,0.8340962119917669,0.1704,2237900,0,1028000,1694600,0,0,0,654600,2388300,0,410600,0,342600,0,1548400,268700,0,Kartu Debit,L,34.0,2,Emotional Spender,0
BUDU00804,1637500,51171.875,29650.0,313600,32,58415.55931911049,0.21875,0.1875,0.1875,0.28125,0.0,0.125,6,22,11,0.0,0.186775,1.1415559683734569,0.1516,0,0,145400,0,0,0,0,0,776600,0,124700,0,124100,0,325000,141700,0,Gopay,P,18.0,0,Rational Spender,2
BUDU00805,1340900,47889.28571428572,31600.0,156900,28,39246.48924412754,0.35714285714285715,0.21428571428571427,0.10714285714285714,0.4642857142857143,0.0,0.07142857142857142,6,21,11,0.0,0.23624285714285714,0.8195254671008807,0.2,0,0,52500,52200,0,0,0,0,401600,0,0,0,205700,0,278100,350800,0,Gopay,P,23.0,0,Rational Spender,2
BUDU00806,466242000,3150283.7837837837,2224000.0,26147700,148,3454565.6202725773,0.39864864864864863,0.20945945945945946,0.14864864864864866,0.20270270270270271,0.8445945945945946,0.10810810810810811,10,64,12,0.006756756756756757,0.14077094594594594,1.0965887067238504,0.3875,22217900,57603000,34307200,14075100,42366600,22118700,0,0,0,15171200,0,48768900,0,110940800,0,0,98672600,Kartu Kredit,L,25.0,1,Impulsive Spender,1
BUDU00807,2334300,58357.5,44200.0,337500,40,61954.45344187979,0.35,0.175,0.225,0.1,0.0,0.1,7,28,12,0.0,0.2584925,1.061636523872335,0.19,0,0,562500,0,0,0,142600,0,901500,0,27600,0,32100,0,542100,125900,0,Tunai,L,18.0,2,Emotional Spender,0
BUDU00808,2481500,62037.5,42700.0,325000,40,59098.434564281975,0.325,0.3,0.175,0.225,0.0,0.125,7,24,11,0.025,0.21339999999999998,0.9526243733916095,0.2225,0,0,167700,325000,0,0,118600,0,890200,0,0,0,373800,0,331800,274400,0,Gopay,P,31.0,2,Emotional Spender,0
BUDU00809,1690000,60357.142857142855,43300.0,202200,28,54924.59766417438,0.21428571428571427,0.17857142857142858,0.14285714285714285,0.32142857142857145,0.0,0.17857142857142858,8,22,10,0.0,0.24518571428571428,0.9099933340809956,0.1554,0,0,292900,214600,0,0,53800,0,281800,0,171600,0,141100,0,416400,117800,0,Tunai,L,48.0,0,Rational Spender,2
BUDU00810,6271800,184464.70588235295,119050.0,770000,34,174013.8968368191,0.3235294117647059,0.20588235294117646,0.23529411764705882,0.058823529411764705,0.0,0.14705882352941177,9,27,12,0.0,0.2858529411764706,0.9433452106973834,0.1971,1573700,0,1307700,216900,0,0,0,243100,2236100,0,85700,0,93300,0,414200,101100,0,Gopay,L,32.0,2,Emotional Spender,0
BUDU00811,11935900,168111.2676056338,129300.0,656000,71,136698.02961198374,0.38028169014084506,0.1267605633802817,0.23943661971830985,0.2535211267605634,0.0,0.15492957746478872,9,40,12,0.0,0.16601971830985915,0.8131401991011022,0.1944,1463500,0,847600,63100,0,0,0,1658400,4134500,0,1658000,0,135600,0,1596100,379100,0,Gopay,P,20.0,2,Emotional Spender,0
BUDU00812,1951800,51363.15789473684,38350.0,225000,38,47103.79809700684,0.2894736842105263,0.21052631578947367,0.15789473684210525,0.2894736842105263,0.0,0.05263157894736842,8,26,12,0.0,0.1470078947368421,0.9170736385317451,0.1724,0,0,102600,22100,0,0,195500,0,489900,0,221700,0,318600,0,423000,178400,0,Gopay,P,44.0,2,Emotional Spender,0
BUDU00813,926100,46305.0,37450.0,105000,20,29668.918256760153,0.3,0.25,0.15,0.1,0.0,0.05,7,15,10,0.0,0.24176999999999998,0.640728177448659,0.1875,0,0,46400,0,0,0,114700,0,215100,0,105000,0,67200,0,236700,141000,0,Tunai,L,49.0,0,Rational Spender,2
BUDU00814,2206100,55152.5,44000.0,216800,40,41364.36585783122,0.4,0.2,0.275,0.15,0.0,0.075,7,30,12,0.0,0.28609,0.7499998342383613,0.2112,0,0,359900,0,0,0,265400,0,553400,0,114400,0,180100,0,509400,223500,0,Tunai,P,25.0,2,Emotional Spender,0
BUDU00815,2018200,53110.52631578947,46350.0,126000,38,31965.11434127274,0.5,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.0,0.05263157894736842,7,26,12,0.0,0.18622631578947368,0.6018602442614033,0.2145,0,0,269600,0,0,0,143000,0,283500,0,189700,0,127500,0,767100,237800,0,Gopay,L,43.0,2,Emotional Spender,0
BUDU00816,1384600,46153.333333333336,35000.0,116800,30,33889.72719269664,0.36666666666666664,0.23333333333333334,0.2,0.26666666666666666,0.0,0.06666666666666667,6,22,11,0.0,0.30724666666666667,0.7342855812371076,0.2083,0,0,130200,58300,0,0,228300,0,387500,0,0,0,0,0,330000,250300,0,Tunai,P,19.0,0,Rational Spender,2
BUDU00817,55724700,671381.9277108434,475400.0,2850000,83,590991.5257005781,0.3855421686746988,0.2289156626506024,0.12048192771084337,0.2891566265060241,0.3253012048192771,0.1686746987951807,10,47,12,0.012048192771084338,0.22109036144578315,0.8802612958553027,0.294,11417800,4856400,5774500,4491300,0,5220800,0,0,4769800,2579300,0,0,0,8719600,0,2328600,5566600,Kartu Debit,P,46.0,2,Emotional Spender,0
BUDU00818,246500,16433.333333333332,16100.0,45400,15,11369.612800711167,0.4,0.2,0.3333333333333333,0.2,0.0,0.06666666666666667,3,11,10,0.0,0.29341333333333336,0.6918628479134585,0.21,0,0,0,0,0,0,0,0,97200,0,0,0,0,0,124700,24600,0,Gopay,L,53.0,0,Rational Spender,2
BUDU00819,183900,18390.0,11650.0,77000,10,22014.967130972007,0.2,0.2,0.1,0.2,0.0,0.0,4,9,8,0.0,0.18809,1.1971162115808596,0.13,0,0,0,0,0,0,0,0,0,0,88700,0,17500,0,58400,19300,0,Tunai,P,43.0,0,Rational Spender,2
BUDU00820,319700,22835.714285714286,19850.0,44700,14,9597.724661674698,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.35714285714285715,0.0,0.0,5,11,9,0.0,0.2758357142857143,0.42029448002328984,0.2286,0,0,0,0,0,0,16700,0,35100,0,0,0,89100,0,135400,43400,0,Tunai,P,53.0,0,Rational Spender,2
BUDU00821,10103600,160374.60317460317,118000.0,573100,63,134504.0303608324,0.31746031746031744,0.09523809523809523,0.14285714285714285,0.2698412698412698,0.0,0.09523809523809523,8,39,12,0.0,0.34367460317460313,0.8386865981167546,0.154,1886700,0,1262600,1113800,0,0,0,735700,3321000,0,0,0,86500,0,947900,749400,0,Gopay,P,23.0,2,Emotional Spender,0
BUDU00822,29353400,611529.1666666666,470850.0,3054200,48,593182.9763121366,0.3541666666666667,0.16666666666666666,0.1875,0.16666666666666666,0.20833333333333334,0.125,9,32,12,0.0,0.3799958333333333,0.9699994843180878,0.2344,2896700,2469000,1237700,761300,0,3425600,0,0,5149500,798300,0,0,0,9926800,0,2688500,0,Kartu Debit,P,29.0,2,Emotional Spender,0
BUDU00823,48781200,728077.6119402985,553200.0,4050000,67,669143.707177178,0.373134328358209,0.19402985074626866,0.19402985074626866,0.14925373134328357,0.31343283582089554,0.08955223880597014,10,41,12,0.0,0.3234910447761194,0.9190554635980855,0.2649,9116100,8491200,2472100,5775600,0,5233200,0,0,8366700,1860100,0,0,0,3232300,0,1303900,2930000,Kartu Debit,P,28.0,2,Emotional Spender,0
BUDU00824,40461500,569880.2816901408,342600.0,3300000,71,658212.9328980137,0.38028169014084506,0.19718309859154928,0.09859154929577464,0.18309859154929578,0.15492957746478872,0.09859154929577464,10,41,12,0.014084507042253521,0.18642957746478872,1.1550021189466277,0.238,2819100,10895400,4168900,2890100,0,3193100,0,0,7349200,620800,0,0,0,2500700,0,1336100,4688100,Kartu Kredit,L,34.0,2,Emotional Spender,0
BUDU00825,8315400,159911.53846153847,121750.0,656900,52,132453.54887412957,0.38461538461538464,0.11538461538461539,0.21153846153846154,0.15384615384615385,0.0,0.07692307692307693,9,33,12,0.019230769230769232,0.3102423076923077,0.828292630715869,0.1808,1674700,0,769800,404200,0,0,0,440400,3150000,0,218500,0,58800,0,1089100,509900,0,Gopay,P,34.0,2,Emotional Spender,0
BUDU00826,325600,14800.0,12750.0,47800,22,10340.627226071514,0.18181818181818182,0.22727272727272727,0.0,0.09090909090909091,0.0,0.045454545454545456,6,16,10,0.0,0.25868636363636366,0.6986910287886158,0.1386,0,0,0,0,0,0,23900,0,12600,0,12100,0,81700,0,151300,44000,0,Gopay,L,24.0,0,Rational Spender,2
BUDU00827,6939100,157706.81818181818,129800.0,484200,44,110807.89451711014,0.2727272727272727,0.22727272727272727,0.06818181818181818,0.25,0.0,0.09090909090909091,8,27,12,0.0,0.20703409090909092,0.7026195556704539,0.1773,1675400,0,1514500,136300,0,0,0,263900,2308200,0,382400,0,0,0,595400,63000,0,Gopay,P,41.0,2,Emotional Spender,0
BUDU00828,45216600,664950.0,490550.0,2932000,68,605431.7476353351,0.38235294117647056,0.19117647058823528,0.22058823529411764,0.25,0.29411764705882354,0.10294117647058823,10,38,12,0.0,0.3855691176470588,0.9104921387101813,0.2654,5349700,10584000,2741500,4255000,0,4170100,0,0,9372600,1374500,0,0,0,6586800,0,380500,401900,Kartu Kredit,L,30.0,2,Emotional Spender,0
BUDU00829,9772300,162871.66666666666,135000.0,449500,60,116227.21186037356,0.43333333333333335,0.23333333333333334,0.25,0.13333333333333333,0.0,0.13333333333333333,9,34,12,0.0,0.07819166666666667,0.7136122214445334,0.2417,2531100,0,325600,951600,0,0,0,310600,2882800,0,449500,0,301100,0,1115900,904100,0,Ovo,P,33.0,2,Emotional Spender,0
BUDU00830,7903200,164650.0,132800.0,665000,48,135479.18894907023,0.375,0.125,0.08333333333333333,0.20833333333333334,0.0,0.08333333333333333,9,33,12,0.0,0.13341875,0.8228313935564545,0.1812,1886200,0,331100,536200,0,0,0,1183000,2841300,0,69400,0,192100,0,506400,357500,0,Kartu Debit,P,19.0,2,Emotional Spender,0
BUDU00831,8731300,223879.4871794872,197200.0,769200,39,167451.28149230246,0.358974358974359,0.1282051282051282,0.10256410256410256,0.15384615384615385,0.0,0.07692307692307693,7,27,11,0.02564102564102564,0.2746974358974359,0.7479527651323166,0.1756,1705400,0,1131500,436000,0,0,0,0,3371000,0,826200,0,0,0,695000,566200,0,Gopay,L,43.0,0,Rational Spender,2
BUDU00832,1226000,43785.71428571428,29200.0,211400,28,44625.2852613413,0.32142857142857145,0.25,0.25,0.35714285714285715,0.0,0.10714285714285714,6,20,10,0.0,0.19653571428571429,1.0191745410420525,0.2036,0,0,0,0,0,0,264600,0,362900,0,93400,0,82100,0,348200,74800,0,Tunai,P,38.0,0,Rational Spender,2
BUDU00833,1304800,62133.333333333336,50700.0,169300,21,39193.19243610213,0.2857142857142857,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.0,0.09523809523809523,7,14,10,0.0,0.2928095238095238,0.6307917237570085,0.1429,0,0,87700,0,0,0,293200,0,354400,0,114400,0,105000,0,156100,194000,0,Gopay,P,43.0,0,Rational Spender,2
BUDU00834,292600,24383.333333333332,15050.0,76400,12,23917.693463335057,0.25,0.25,0.25,0.3333333333333333,0.0,0.08333333333333333,3,9,8,0.0,0.2517,0.980903354613878,0.175,0,0,0,0,0,0,0,0,167200,0,0,0,0,0,108300,17100,0,Gopay,P,48.0,0,Rational Spender,2
BUDU00835,9558100,191162.0,135950.0,910000,50,174656.74427988453,0.38,0.2,0.28,0.16,0.02,0.18,9,36,12,0.0,0.38791200000000003,0.913658280829268,0.224,1454600,0,891300,1749400,0,0,0,978000,2589900,0,177200,0,553200,0,581200,583300,0,Ovo,L,20.0,2,Emotional Spender,0
BUDU00836,1608600,59577.77777777778,42600.0,178200,27,40851.22475645698,0.25925925925925924,0.2222222222222222,0.1111111111111111,0.2962962962962963,0.0,0.037037037037037035,5,19,12,0.0,0.1751222222222222,0.685678893711512,0.163,0,0,94200,0,0,0,0,0,408300,0,0,0,144800,0,568600,392700,0,Gopay,L,38.0,0,Rational Spender,2
BUDU00837,2000700,51300.0,33400.0,157700,39,46841.5694824474,0.4358974358974359,0.15384615384615385,0.10256410256410256,0.3333333333333333,0.0,0.10256410256410256,7,27,12,0.0,0.06378461538461538,0.9130910230496568,0.2141,0,0,194500,125100,0,0,243100,0,640500,0,0,0,220400,0,343000,234100,0,Gopay,L,24.0,2,Emotional Spender,0
BUDU00838,7989800,177551.11111111112,125700.0,636500,45,134614.56192711202,0.28888888888888886,0.24444444444444444,0.1111111111111111,0.24444444444444444,0.0,0.044444444444444446,9,31,12,0.022222222222222223,0.2545955555555555,0.7581735821572556,0.1811,762900,0,1875100,855500,0,0,0,822800,2724100,0,336300,0,89400,0,405200,118500,0,Ovo,L,28.0,2,Emotional Spender,0
BUDU00839,9655500,178805.55555555556,138500.0,945000,54,150678.06292821374,0.42592592592592593,0.14814814814814814,0.16666666666666666,0.16666666666666666,0.018518518518518517,0.1111111111111111,8,32,12,0.0,0.1581351851851852,0.8426922891744126,0.2139,885100,0,736800,549500,0,0,0,452600,3979500,0,0,0,103300,0,1925300,1023400,0,Kartu Debit,L,31.0,2,Emotional Spender,0
BUDU00840,10815200,193128.57142857142,131050.0,726600,56,176926.21339703447,0.32142857142857145,0.26785714285714285,0.14285714285714285,0.17857142857142858,0.0,0.125,9,37,11,0.017857142857142856,0.3316142857142857,0.9161058464229909,0.2116,3066900,0,1292500,181400,0,0,0,528600,3776600,0,188300,0,576800,0,653800,550300,0,Gopay,P,18.0,2,Emotional Spender,0
BUDU00841,1570400,87244.44444444444,47550.0,262500,18,82309.2605912905,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.0,0.16666666666666666,6,17,8,0.05555555555555555,0.16483333333333333,0.9434326863494836,0.1694,0,0,603700,0,0,0,0,0,282800,0,262500,0,69700,0,176800,174900,0,Gopay,L,29.0,0,Rational Spender,2
BUDU00842,50169400,576659.7701149426,381600.0,3750000,87,586915.4107784603,0.26436781609195403,0.1839080459770115,0.22988505747126436,0.2413793103448276,0.2413793103448276,0.12643678160919541,10,48,12,0.011494252873563218,0.128116091954023,1.0177845606629947,0.2149,7461700,12533400,2614800,6122900,0,3854800,0,0,8204100,2764400,0,0,0,2841400,0,2418800,1353100,Kartu Kredit,L,39.0,2,Emotional Spender,0
BUDU00843,36329600,626372.4137931034,439150.0,3412500,58,680994.4477175579,0.3448275862068966,0.13793103448275862,0.1206896551724138,0.27586206896551724,0.20689655172413793,0.10344827586206896,9,37,12,0.0,0.19887758620689655,1.0872037668352628,0.219,5060200,4549200,8096100,4076000,0,4450500,0,0,3826100,451700,0,0,0,4574000,0,1245800,0,Kartu Kredit,P,38.0,2,Emotional Spender,0
BUDU00844,533457300,3065846.5517241377,2237600.0,17963800,174,2783180.4953867695,0.39655172413793105,0.1724137931034483,0.12643678160919541,0.1839080459770115,0.8620689655172413,0.09770114942528736,10,69,12,0.022988505747126436,0.2148735632183908,0.9078016294786817,0.3776,33151900,101199700,35104600,21551800,23674800,17611000,0,0,0,26509300,0,32576100,0,139136200,0,0,102941900,Kartu Kredit,L,32.0,1,Impulsive Spender,1
BUDU00845,6794600,188738.88888888888,159950.0,910000,36,157224.33886061894,0.2777777777777778,0.3055555555555556,0.16666666666666666,0.25,0.027777777777777776,0.1111111111111111,7,25,11,0.0,0.04280833333333334,0.8330256672920087,0.2111,932800,0,1332000,0,0,0,0,697700,2025300,0,528100,0,0,0,595500,683200,0,Ovo,L,19.0,0,Rational Spender,2
BUDU00846,5912900,125806.3829787234,110100.0,350000,47,76473.94669813549,0.425531914893617,0.23404255319148937,0.14893617021276595,0.14893617021276595,0.0,0.0425531914893617,8,31,12,0.0425531914893617,0.17989574468085107,0.6078701643546092,0.2255,1072700,0,291000,669100,0,0,0,574100,1725300,0,0,0,293700,0,632000,655000,0,Kartu Debit,L,43.0,2,Emotional Spender,0
BUDU00847,157100,15710.0,11750.0,38400,10,10857.506364006627,0.3,0.2,0.1,0.5,0.0,0.0,4,9,8,0.0,0.09185,0.6911207106305938,0.165,0,0,0,0,0,0,0,0,24900,0,0,0,57200,0,68500,6500,0,Tunai,P,46.0,0,Rational Spender,2
BUDU00848,10813900,152308.45070422534,116800.0,754600,71,117792.52795424293,0.4225352112676056,0.19718309859154928,0.15492957746478872,0.23943661971830985,0.0,0.1267605633802817,9,39,12,0.028169014084507043,0.2956901408450704,0.7733814335948408,0.2261,2233700,0,1153600,696100,0,0,0,459400,2914800,0,288100,0,163500,0,2172700,732000,0,Gopay,P,28.0,2,Emotional Spender,0
BUDU00849,340800,21300.0,11950.0,105000,16,25972.36993422048,0.375,0.4375,0.1875,0.375,0.0,0.0625,5,14,11,0.0,0.1287375,1.2193600908084734,0.2719,0,0,0,0,0,0,0,0,156900,0,38200,0,33700,0,43500,68500,0,Tunai,L,18.0,0,Rational Spender,2
BUDU00850,420516500,3210049.618320611,2056400.0,26250000,131,3888218.270134971,0.44274809160305345,0.21374045801526717,0.20610687022900764,0.21374045801526717,0.8473282442748091,0.12213740458015267,10,58,12,0.007633587786259542,0.26330992366412215,1.2112642271770102,0.4069,11188200,95218700,30911400,15728400,17819700,21382700,0,0,0,10375700,0,20405300,0,110669500,0,0,86816900,Kartu Kredit,L,37.0,1,Impulsive Spender,1
BUDU00851,7045700,220178.125,143300.0,668400,32,202085.31212588443,0.25,0.125,0.28125,0.21875,0.0,0.15625,7,26,10,0.0,0.1660875,0.9178264740236317,0.1484,1794400,0,1159200,846300,0,0,0,0,2043400,0,0,0,45300,0,542900,614200,0,Ovo,L,29.0,0,Rational Spender,2
BUDU00852,11363500,186286.88524590165,150400.0,842500,61,134062.7632558843,0.3770491803278688,0.21311475409836064,0.18032786885245902,0.29508196721311475,0.01639344262295082,0.06557377049180328,8,30,12,0.0,0.25563278688524593,0.7196575490481754,0.209,2605000,0,1350300,868700,0,0,0,482700,3594600,0,0,0,138500,0,1608700,715000,0,Gopay,L,35.0,2,Emotional Spender,0
BUDU00853,38758700,645978.3333333334,455450.0,2515300,60,605124.6808328902,0.36666666666666664,0.18333333333333332,0.1,0.26666666666666666,0.2833333333333333,0.11666666666666667,10,47,12,0.0,0.26714000000000004,0.9367569307013242,0.2575,3642600,8743900,6550500,2894000,0,2320000,0,0,2873100,1190600,0,0,0,7540400,0,1572400,1431200,Kartu Kredit,L,39.0,2,Emotional Spender,0
BUDU00854,2306200,59133.333333333336,41500.0,250000,39,56193.41754546165,0.28205128205128205,0.20512820512820512,0.15384615384615385,0.1282051282051282,0.0,0.15384615384615385,7,26,11,0.0,0.24906410256410255,0.9502832730348644,0.1833,0,0,342200,44100,0,0,80700,0,942300,0,0,0,188400,0,484100,224400,0,Gopay,P,42.0,0,Rational Spender,2
BUDU00855,5840600,153700.0,115650.0,910000,38,154442.04720847862,0.42105263157894735,0.18421052631578946,0.15789473684210525,0.2631578947368421,0.02631578947368421,0.10526315789473684,9,28,12,0.02631578947368421,0.1535157894736842,1.004827893353797,0.2237,873800,0,1068600,629700,0,0,0,548700,1109900,0,304700,0,273000,0,789500,242700,0,Gopay,L,21.0,2,Emotional Spender,0
BUDU00856,237980400,2902200.0,1902100.0,15929000,82,2659966.6825166754,0.3902439024390244,0.2682926829268293,0.21951219512195122,0.1951219512195122,0.926829268292683,0.0975609756097561,10,51,12,0.012195121951219513,0.25403414634146343,0.9165345884214304,0.4171,20328900,28166500,14670000,9106400,16398000,14019600,0,0,0,4303200,0,6701200,0,63446900,0,0,60839700,Kartu Kredit,P,49.0,1,Impulsive Spender,1
BUDU00857,4984800,160800.0,119300.0,468000,31,118752.75996792663,0.3870967741935484,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.0,0.12903225806451613,9,28,11,0.0,0.24966451612903226,0.7385121888552652,0.1935,1570900,0,497000,326100,0,0,0,1046000,892400,0,185400,0,31600,0,357400,78000,0,Ovo,L,30.0,2,Emotional Spender,0
BUDU00858,9806000,200122.44897959183,126200.0,875000,49,197405.34468586257,0.3877551020408163,0.1836734693877551,0.12244897959183673,0.30612244897959184,0.02040816326530612,0.10204081632653061,8,30,12,0.0,0.2515734693877551,0.9864227911082262,0.2102,2134200,0,912800,1038700,0,0,0,748800,4230700,0,0,0,206100,0,389700,145000,0,Kartu Debit,P,22.0,2,Emotional Spender,0
BUDU00859,8381900,158149.05660377358,109100.0,467700,53,111620.64811508375,0.32075471698113206,0.11320754716981132,0.2830188679245283,0.16981132075471697,0.0,0.09433962264150944,8,32,12,0.0,0.06613396226415094,0.705793954843107,0.1604,1365000,0,2152400,169500,0,0,0,950400,2304000,0,0,0,284400,0,760000,396200,0,Gopay,L,42.0,2,Emotional Spender,0
BUDU00860,225500,22550.0,16850.0,53000,10,15117.484358627044,0.6,0.1,0.2,0.1,0.0,0.1,4,10,6,0.0,0.26098999999999994,0.6703984194513102,0.255,0,0,0,0,0,0,0,0,59500,0,0,0,35100,0,106700,24200,0,Tunai,L,22.0,0,Rational Spender,2
BUDU00861,1708600,47461.11111111111,38100.0,136100,36,34459.38626248734,0.2777777777777778,0.19444444444444445,0.1388888888888889,0.19444444444444445,0.0,0.08333333333333333,8,28,12,0.027777777777777776,0.07347777777777778,0.7260551945742388,0.1681,0,0,327800,122400,0,0,64800,0,552500,0,65100,0,49900,0,282600,243500,0,Gopay,L,47.0,2,Emotional Spender,0
BUDU00862,6788000,141416.66666666666,89050.0,657200,48,139286.7352260404,0.4583333333333333,0.14583333333333334,0.1875,0.1875,0.0,0.16666666666666666,9,31,12,0.0,0.13954375,0.984938610908948,0.2292,737900,0,1016500,1341400,0,0,0,77100,2242200,0,426600,0,200300,0,456100,289900,0,Gopay,P,38.0,2,Emotional Spender,0
BUDU00863,2371100,79036.66666666667,63400.0,218100,30,58170.44209332892,0.36666666666666664,0.23333333333333334,0.13333333333333333,0.26666666666666666,0.0,0.06666666666666667,6,21,11,0.0,0.30488666666666664,0.7359931098645639,0.2083,0,0,253200,0,0,0,101800,0,1135800,0,0,0,202100,0,609100,69100,0,Ovo,P,37.0,0,Rational Spender,2
BUDU00864,8231600,171491.66666666666,146250.0,852300,48,134882.52230253938,0.3125,0.14583333333333334,0.16666666666666666,0.1875,0.020833333333333332,0.0625,8,30,11,0.0625,0.22564375,0.7865252284515636,0.1667,1841200,0,425100,1056100,0,0,0,95900,3222500,0,0,0,26100,0,876700,688000,0,Gopay,P,39.0,0,Rational Spender,2
BUDU00865,50285900,708252.1126760563,443300.0,3150000,71,697693.9146439412,0.4084507042253521,0.16901408450704225,0.15492957746478872,0.19718309859154928,0.2676056338028169,0.16901408450704225,10,47,12,0.0,0.2991492957746479,0.9850925993115331,0.2725,3436300,3213200,5054100,4972900,0,2929500,0,0,13954500,485000,0,0,0,8462300,0,2330900,5447200,Kartu Kredit,L,31.0,2,Emotional Spender,0
BUDU00866,45901400,566683.9506172839,387200.0,3150000,81,608354.7865877257,0.38271604938271603,0.13580246913580246,0.16049382716049382,0.2345679012345679,0.20987654320987653,0.1111111111111111,10,48,12,0.0,0.3553172839506173,1.0735345264764427,0.2333,2481700,13373200,3563100,4962400,0,1937000,0,0,6163800,1312200,0,0,0,5497800,0,3305400,3304800,Kartu Kredit,L,35.0,2,Emotional Spender,0
BUDU00867,6492400,180344.44444444444,140600.0,630000,36,136385.3373862757,0.2777777777777778,0.19444444444444445,0.1388888888888889,0.1111111111111111,0.0,0.1111111111111111,9,27,12,0.0,0.3632638888888889,0.7562491753289886,0.1722,637300,0,1264200,587800,0,0,0,514300,1957700,0,334700,0,206200,0,637700,352500,0,Kartu Debit,L,30.0,2,Emotional Spender,0
BUDU00868,280209300,3459374.074074074,2523000.0,12497400,81,2829200.965368922,0.3950617283950617,0.1728395061728395,0.19753086419753085,0.18518518518518517,0.9259259259259259,0.08641975308641975,10,48,12,0.012345679012345678,0.21230864197530863,0.8178360896475694,0.3883,10323700,19658900,17598900,12556300,35147100,13202700,0,0,0,19516200,0,13853700,0,74633500,0,0,63718300,Kartu Kredit,P,52.0,1,Impulsive Spender,1
BUDU00869,493900,23519.04761904762,16200.0,111600,21,24160.807499908176,0.42857142857142855,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.0,0.14285714285714285,6,17,10,0.0,0.1990095238095238,1.0272868141285112,0.1857,0,0,0,0,0,0,41000,0,134800,0,19700,0,38200,0,177800,82400,0,Tunai,P,23.0,0,Rational Spender,2
BUDU00870,59415500,571302.8846153846,369350.0,2871600,104,523889.7368715722,0.3269230769230769,0.18269230769230768,0.20192307692307693,0.23076923076923078,0.23076923076923078,0.16346153846153846,10,54,12,0.0,0.2499326923076923,0.9170087373605121,0.2399,8757300,9846000,3184600,6278300,0,2891000,0,0,15045300,2233500,0,0,0,8134800,0,1583000,1461700,Kartu Debit,P,30.0,2,Emotional Spender,0
BUDU00871,2021400,77746.15384615384,66650.0,236000,26,58271.346171299185,0.4230769230769231,0.23076923076923078,0.19230769230769232,0.4230769230769231,0.0,0.07692307692307693,7,20,10,0.0,0.17142307692307693,0.7495077671187191,0.2288,0,0,124500,0,0,0,152500,0,896200,0,46700,0,111800,0,307500,382200,0,Ovo,L,30.0,0,Rational Spender,2
BUDU00872,1584800,66033.33333333333,39600.0,209400,24,55740.45963732009,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.125,0.0,0.041666666666666664,5,17,11,0.0,0.12159166666666667,0.8441260924379621,0.1479,0,0,0,64500,0,0,123800,0,660000,0,0,0,0,0,270800,465700,0,Tunai,P,27.0,0,Rational Spender,2
